sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
2266,1129,567,16542,-327,-143,7
2267,378,993,16245,-58,-124,74
2268,334,1850,16053,-33,-103,48
2269,987,1367,16259,-264,-162,3
2270,1075,491,16500,-325,-174,22
2271,384,1153,16298,-36,-109,46
2272,410,1891,16009,-34,-101,55
2273,1051,1265,16341,-288,-181,6
2274,883,502,16518,-288,-173,25
2275,343,1153,16241,-16,-97,65
2276,482,1933,16095,-39,-122,35
2277,1148,1254,16223,-313,-161,-11
2278,932,583,16476,-272,-153,20
2279,268,1225,16250,-27,-120,45
2280,579,1859,16107,-66,-114,22
2281,1172,1193,16316,-314,-168,0
2282,924,563,16444,-249,-142,56
2283,172,1279,16200,-36,-119,74
2284,537,1794,16094,-78,-140,41
2285,1279,1142,16308,-316,-181,7
2286,816,624,16440,-233,-144,37
2287,247,1386,16198,4,-111,46
2288,561,1755,16087,-98,-119,19
2289,1203,987,16376,-347,-169,25
2290,870,626,16496,-242,-160,48
2291,200,1494,16118,28,-116,62
2292,663,1752,16119,-126,-144,24
2293,1143,888,16421,-334,-180,9
2294,717,689,16383,-202,-152,74
2295,275,1490,16206,-17,-115,59
2296,753,1792,16044,-153,-122,10
2297,1229,820,16448,-317,-169,9
2298,611,758,16368,-153,-129,33
2299,255,1578,16109,7,-114,59
2300,861,1705,16231,-182,-165,17
2301,1245,832,16357,-343,-173,34
2302,564,778,16363,-149,-123,45
2303,133,1638,16123,-18,-114,44
2304,893,1595,16191,-204,-149,17
2305,1211,776,16457,-311,-176,21
2306,588,806,16301,-131,-158,71
2307,167,1749,16097,2,-111,61
2308,855,1513,16244,-219,-158,-7
2309,1261,648,16469,-318,-175,6
2310,471,890,16334,-110,-113,76
2311,236,1828,16055,4,-116,52
2312,875,1526,16161,-240,-168,-2
2313,1143,570,16454,-341,-177,7
2314,493,935,16341,-67,-122,65
2315,318,1887,16020,0,-115,52
2316,982,1487,16218,-259,-154,-9
2317,1026,547,16520,-332,-170,39
2318,397,937,16327,-56,-134,74
2319,399,1841,16113,-5,-123,43
2320,1011,1445,16178,-271,-148,8
2321,1064,541,16477,-307,-159,45
2322,289,1027,16269,-71,-141,66
2323,411,1809,16075,-41,-85,24
2324,1140,1301,16323,-282,-175,2
2325,1007,625,16411,-285,-185,35
2326,289,1121,16257,-67,-112,79
2327,331,1842,16060,-37,-127,48
2328,1184,1238,16378,-273,-187,8
2329,996,545,16500,-247,-159,36
2330,292,1288,16187,1,-143,57
2331,418,1819,16084,-66,-136,28
2332,1099,1136,16342,-308,-168,13
2333,1039,529,16468,-256,-159,49
2334,251,1347,16213,10,-123,50
2335,500,1863,16054,-93,-147,17
2336,1112,1029,16289,-344,-185,-23
2337,840,509,16486,-240,-135,51
2338,279,1365,16288,-1,-101,70
2339,633,1911,16075,-119,-110,19
2340,1195,1007,16316,-350,-177,27
2341,759,533,16449,-205,-168,38
2342,224,1332,16195,24,-119,49
2343,734,1865,16146,-117,-148,45
2344,1245,955,16343,-333,-171,24
2345,747,680,16427,-186,-156,41
2346,114,1447,16182,7,-107,43
2347,680,1696,16136,-152,-108,27
2348,1235,978,16418,-343,-155,13
2349,721,696,16428,-179,-149,62
2350,165,1610,16147,4,-106,59
2351,724,1610,16181,-172,-143,13
2352,1284,856,16411,-340,-149,25
2353,670,775,16425,-150,-111,55
2354,238,1681,16063,11,-100,47
2355,793,1603,16159,-194,-146,25
2356,1167,666,16453,-341,-152,1
2357,608,791,16375,-117,-110,47
2358,231,1759,16126,27,-112,46
2359,888,1699,16132,-192,-150,24
2360,1156,658,16473,-337,-155,29
2361,514,805,16355,-116,-130,49
2362,322,1727,16168,23,-116,50
2363,962,1611,16189,-206,-181,15
2364,1160,639,16486,-335,-168,7
2365,400,879,16286,-109,-106,64
2366,255,1792,16083,11,-106,49
2367,1070,1513,16224,-241,-160,13
2368,1164,676,16428,-312,-164,14
2369,368,942,16323,-87,-113,52
2370,247,1800,16068,-17,-126,29
2371,1059,1408,16253,-234,-182,13
2372,1153,645,16485,-280,-166,33
2373,358,1054,16297,-90,-128,79
2374,329,1811,16090,-30,-121,43
2375,990,1338,16261,-268,-162,11
2376,1056,596,16487,-278,-161,15
2377,373,1126,16281,-40,-120,51
2378,454,1876,16021,-64,-121,44
2379,1070,1219,16331,-307,-185,17
2380,961,549,16488,-285,-192,21
2381,377,1204,16232,-15,-131,58
2382,497,1880,16156,-67,-131,44
2383,1172,1173,16314,-313,-180,6
2384,901,584,16450,-282,-166,30
2385,238,1217,16224,-7,-88,79
2386,597,1858,16120,-59,-130,45
2387,1212,1153,16322,-350,-156,13
2388,971,525,16471,-272,-143,32
2389,190,1338,16161,-3,-115,48
2390,528,1852,16086,-87,-124,16
2391,1289,1122,16357,-359,-200,-21
2392,836,579,16437,-263,-149,30
2393,162,1397,16204,-11,-110,61
2394,561,1802,16028,-90,-129,11
2395,1269,1016,16372,-313,-152,5
2396,818,619,16505,-235,-165,58
2397,198,1435,16154,0,-107,47
2398,694,1790,16127,-134,-141,13
2399,1138,898,16366,-328,-175,-3
2400,690,660,16448,-179,-159,36
2401,242,1505,16248,-11,-125,46
2402,763,1764,16094,-153,-146,2
2403,1185,788,16445,-323,-171,19
2404,574,773,16316,-166,-144,36
2405,284,1572,16104,10,-116,29
2406,870,1667,16196,-183,-134,1
2407,1235,767,16364,-339,-152,10
2408,548,811,16361,-130,-130,60
2409,161,1696,16086,3,-119,76
2410,927,1627,16180,-215,-151,14
2411,1225,713,16480,-344,-171,15
2412,571,790,16373,-111,-110,62
2413,159,1792,16041,21,-97,47
2414,873,1544,16188,-241,-135,0
2415,1244,652,16474,-337,-157,18
2416,529,815,16325,-107,-129,74
2417,251,1817,16066,16,-113,48
2418,872,1562,16197,-220,-161,-23
2419,1155,606,16511,-362,-157,8
2420,513,895,16392,-98,-120,73
2421,318,1842,16094,7,-100,45
2422,984,1486,16243,-238,-143,5
2423,1060,605,16422,-340,-159,12
2424,386,972,16284,-72,-126,52
2425,401,1784,16157,-17,-119,52
2426,1032,1353,16206,-253,-158,9
2427,1005,622,16469,-288,-150,35
2428,257,1094,16262,-68,-119,53
2429,469,1770,16064,-35,-115,50
2430,1170,1256,16347,-270,-146,28
2431,1001,653,16413,-275,-150,16
2432,261,1189,16187,-61,-127,57
2433,410,1825,16052,-71,-140,59
2434,1233,1197,16334,-302,-162,4
2435,967,576,16517,-261,-158,23
2436,246,1340,16176,-8,-111,64
2437,421,1849,16043,-90,-121,5
2438,1109,1112,16344,-340,-158,-7
2439,976,574,16475,-253,-146,29
2440,226,1360,16219,7,-107,64
2441,575,1888,16059,-86,-130,57
2442,1120,1045,16307,-339,-172,-7
2443,814,577,16478,-243,-141,23
2444,249,1361,16280,3,-120,57
2445,629,1861,16070,-131,-132,14
2446,1202,945,16392,-334,-165,-5
2447,683,628,16415,-219,-150,52
2448,222,1397,16181,-5,-127,66
2449,798,1793,16189,-93,-120,34
2450,1211,937,16348,-318,-155,13
2451,703,699,16432,-194,-139,40
2452,104,1577,16135,-6,-108,65
2453,802,1674,16126,-152,-141,10
2454,1283,866,16468,-343,-175,-5
2455,686,733,16321,-157,-157,40
2456,220,1645,16112,13,-131,43
2457,773,1617,16205,-198,-146,4
2458,1315,786,16432,-349,-150,22
2459,609,772,16359,-123,-134,74
2460,192,1728,16090,42,-131,72
2461,798,1637,16181,-210,-161,23
2462,1126,693,16435,-352,-163,16
2463,599,802,16362,-113,-127,63
2464,228,1700,16127,1,-120,50
2465,926,1608,16152,-221,-161,-18
2466,1160,663,16466,-346,-159,16
2467,472,882,16298,-115,-114,79
2468,345,1741,16111,-10,-122,42
2469,979,1502,16204,-228,-174,5
2470,1152,624,16458,-325,-184,24
2471,338,937,16266,-123,-125,68
2472,277,1768,16073,-20,-108,40
2473,1123,1353,16332,-249,-161,-5
2474,1076,670,16393,-299,-156,25
2475,322,1061,16282,-87,-112,74
2476,291,1843,16008,-41,-113,34
2477,1112,1277,16260,-277,-164,9
2478,1104,600,16496,-271,-181,21
2479,345,1193,16233,-35,-126,59
2480,396,1841,16121,-68,-119,53
2481,1066,1171,16341,-309,-172,-26
2482,1046,516,16459,-288,-163,15
2483,279,1235,16285,-42,-122,95
2484,426,1829,16019,-65,-131,44
2485,1090,1199,16301,-303,-168,-6
2486,870,517,16455,-246,-169,25
2487,322,1215,16235,-15,-118,65
2488,546,1876,16122,-85,-147,21
2489,1153,1161,16318,-321,-190,-3
2490,877,554,16427,-248,-150,44
2491,251,1316,16202,-10,-111,70
2492,683,1834,16132,-91,-113,44
2493,1221,1073,16341,-336,-184,1
2494,799,643,16420,-221,-144,33
2495,137,1376,16139,-14,-124,50
2496,618,1776,16108,-118,-134,25
2497,1312,1005,16391,-334,-168,-4
2498,792,671,16384,-212,-151,30
2499,208,1544,16147,-26,-130,56
2500,639,1720,16098,-147,-145,6
2501,1250,863,16379,-334,-141,0
2502,756,677,16464,-175,-139,70
2503,207,1632,16051,-3,-121,69
2504,707,1692,16138,-163,-153,0
2505,1116,752,16469,-328,-163,5
2506,683,731,16345,-132,-142,55
2507,272,1634,16170,18,-115,53
2508,859,1737,16059,-202,-132,-7
2509,1147,706,16475,-352,-155,28
2510,546,737,16340,-111,-110,78
2511,313,1651,16100,28,-84,50
2512,908,1648,16253,-194,-148,23
2513,1178,773,16417,-341,-176,33
2514,511,801,16292,-128,-102,54
2515,203,1743,16107,4,-108,43
2516,1025,1582,16228,-187,-163,14
2517,1190,700,16502,-316,-163,30
2518,461,881,16371,-116,-126,54
2519,215,1821,16081,15,-129,46
2520,958,1407,16296,-238,-171,27
2521,1216,595,16515,-303,-174,59
2522,412,1002,16248,-58,-97,81
2523,297,1880,16055,-13,-101,49
2524,970,1395,16218,-275,-169,0
2525,1089,480,16504,-325,-169,2
2526,429,1025,16299,-73,-104,59
2527,372,1922,15988,-39,-121,14
2528,1009,1363,16283,-283,-187,-5
2529,971,443,16473,-312,-159,35
2530,382,1053,16216,-54,-107,70
2531,479,1896,16136,-8,-133,50
2532,1123,1275,16275,-303,-198,19
2533,943,555,16509,-294,-171,5
2534,199,1162,16200,-54,-121,55
2535,557,1854,16059,-44,-124,31
2536,1183,1238,16351,-287,-169,-11
2537,954,613,16405,-278,-150,29
2538,189,1239,16240,-15,-134,73
2539,461,1785,16120,-84,-134,53
2540,1275,1179,16330,-309,-154,13
2541,866,620,16461,-247,-144,40
2542,194,1359,16220,-16,-135,49
2543,498,1781,16093,-116,-132,-1
2544,1172,1061,16365,-345,-150,7
2545,853,650,16469,-232,-138,42
2546,211,1456,16172,9,-121,37
2547,662,1793,16088,-123,-136,24
2548,1186,887,16352,-331,-185,-1
2549,755,636,16429,-201,-151,43
2550,277,1494,16161,-4,-126,59
2551,749,1849,16089,-172,-162,24
2552,1191,798,16460,-377,-182,23
2553,582,626,16399,-184,-160,45
2554,226,1546,16126,24,-119,35
2555,881,1742,16204,-149,-153,-12
2556,1214,822,16384,-360,-184,2
2557,575,763,16391,-155,-147,65
2558,141,1613,16127,-8,-122,38
2559,920,1580,16169,-174,-155,17
2560,1221,811,16456,-333,-171,34
2561,588,791,16327,-155,-119,78
2562,166,1697,16123,-10,-122,55
2563,833,1524,16256,-209,-155,-10
2564,1294,804,16426,-323,-149,12
2565,489,902,16356,-107,-135,67
2566,266,1753,16069,-23,-121,45
2567,868,1487,16214,-220,-171,-30
2568,1114,604,16495,-308,-160,16
2569,522,950,16343,-61,-102,85
2570,324,1802,16116,-8,-135,46
2571,1021,1492,16206,-252,-172,10
2572,1085,520,16491,-340,-162,23
2573,396,959,16293,-47,-112,69
2574,438,1853,16111,-24,-122,42
2575,1062,1435,16206,-264,-154,3
2576,1035,587,16461,-320,-163,16
2577,264,1037,16283,-67,-134,63
2578,403,1840,16008,-21,-132,42
2579,1134,1351,16323,-292,-199,5
2580,1012,562,16467,-288,-184,25
2581,318,1062,16289,-33,-110,63
2582,403,1850,16030,-22,-106,47
2583,1185,1269,16290,-281,-161,18
2584,1009,589,16500,-284,-172,27
2585,295,1269,16212,-17,-102,47
2586,445,1843,16077,-41,-120,28
2587,1080,1187,16294,-337,-159,20
2588,992,530,16469,-275,-151,27
2589,238,1320,16275,-5,-108,64
2590,554,1858,16040,-98,-139,23
2591,1120,1046,16262,-322,-170,-1
2592,819,494,16491,-240,-171,38
2593,315,1370,16224,10,-111,67
2594,649,1948,16067,-119,-129,40
2595,1237,985,16356,-345,-175,17
2596,744,620,16398,-220,-153,47
2597,178,1442,16118,10,-110,54
2598,767,1793,16121,-143,-111,20
2599,1221,941,16395,-352,-162,-1
2600,742,648,16431,-193,-165,46
2601,110,1548,16103,4,-111,45
2602,753,1651,16163,-148,-131,1
2603,1281,896,16472,-316,-155,9
2604,648,761,16325,-149,-131,58
2605,220,1640,16105,-7,-108,65
2606,769,1642,16136,-179,-154,10
2607,1237,810,16398,-330,-171,15
2608,620,860,16386,-155,-119,63
2609,215,1660,16043,1,-119,46
2610,810,1606,16198,-199,-147,19
2611,1098,673,16420,-322,-165,22
2612,604,821,16314,-116,-120,64
2613,258,1710,16160,-8,-104,69
2614,916,1623,16106,-227,-164,8
2615,1125,619,16478,-327,-170,15
2616,453,891,16309,-76,-140,56
2617,345,1701,16086,-19,-103,52
2618,1033,1533,16255,-245,-159,-2
2619,1145,630,16437,-327,-163,27
2620,380,931,16282,-86,-114,70
2621,282,1822,16108,21,-113,31
2622,1141,1461,16277,-265,-135,-11
2623,1089,636,16472,-306,-147,12
2624,355,1067,16309,-71,-114,63
2625,244,1872,16040,-13,-108,40
2626,1058,1323,16297,-272,-178,11
2627,1092,562,16538,-282,-177,30
2628,328,1155,16217,-36,-118,80
2629,396,1828,16094,-55,-142,29
2630,1025,1250,16264,-306,-167,6
2631,999,519,16477,-300,-154,1
2632,328,1214,16334,-20,-119,59
2633,468,1898,16071,-57,-143,28
2634,1137,1124,16340,-298,-180,8
2635,902,597,16441,-260,-151,37
2636,285,1245,16211,-20,-113,57
2637,559,1871,16167,-85,-124,20
2638,1226,1112,16267,-336,-154,16
2639,821,523,16463,-220,-155,46
2640,214,1334,16204,8,-131,53
2641,636,1841,16086,-81,-141,25
2642,1266,1098,16380,-332,-175,-6
2643,830,590,16462,-234,-159,61
2644,154,1423,16175,3,-116,76
2645,654,1768,16124,-106,-150,12
2646,1338,1042,16394,-335,-210,-6
2647,750,641,16429,-199,-171,52
2648,194,1484,16116,-2,-106,41
2649,633,1746,16148,-141,-114,10
2650,1222,897,16403,-359,-156,9
2651,721,677,16465,-189,-131,47
2652,234,1547,16114,20,-106,43
2653,744,1732,16132,-149,-162,-9
2654,1091,769,16481,-338,-164,18
2655,608,782,16331,-136,-122,62
2656,322,1585,16203,21,-119,59
2657,835,1738,16135,-208,-197,19
2658,1197,682,16491,-346,-193,2
2659,480,846,16336,-123,-132,64
2660,261,1705,16147,19,-117,38
2661,1000,1659,16243,-210,-164,19
2662,1203,745,16428,-331,-163,40
2663,490,870,16350,-98,-115,79
2664,197,1733,16076,14,-118,55
2665,1031,1467,16246,-229,-149,-6
2666,1169,700,16516,-303,-159,-5
2667,447,963,16277,-76,-123,62
2668,247,1795,16065,-34,-135,50
2669,950,1411,16259,-275,-163,2
2670,1183,636,16483,-306,-153,10
2671,403,1035,16267,-66,-105,58
2672,328,1802,16015,-20,-140,24
2673,978,1283,16247,-270,-186,4
2674,1027,549,16521,-351,-143,21
2675,373,1120,16285,-62,-116,68
2676,402,1839,16117,-39,-131,39
2677,1067,1311,16306,-252,-181,2
2678,913,584,16434,-262,-152,34
2679,281,1180,16212,-37,-110,75
2680,553,1849,16134,-77,-146,34
2681,1152,1222,16284,-309,-152,0
2682,938,593,16438,-283,-142,33
2683,233,1262,16162,-19,-112,52
2684,534,1855,16076,-61,-110,43
2685,1227,1117,16352,-314,-152,7
2686,890,580,16409,-260,-154,38
2687,165,1414,16217,2,-108,42
2688,496,1810,16013,-82,-144,37
2689,1309,1068,16343,-329,-168,1
2690,843,571,16544,-245,-168,19
2691,210,1455,16097,13,-138,58
2692,561,1761,16097,-106,-142,39
2693,1163,1006,16411,-335,-162,-12
2694,851,593,16463,-226,-163,38
2695,215,1410,16212,-11,-142,52
2696,710,1822,16055,-115,-143,32
2697,1172,882,16396,-320,-188,26
2698,659,660,16431,-196,-146,36
2699,255,1503,16178,0,-103,43
2700,754,1812,16145,-156,-140,11
2701,1199,803,16444,-368,-156,-4
2702,526,735,16361,-174,-127,62
2703,159,1575,16119,12,-135,34
2704,897,1658,16254,-164,-135,4
2705,1173,801,16461,-348,-173,26
2706,579,794,16436,-146,-148,56
2707,194,1659,16120,11,-125,29
2708,908,1580,16188,-198,-142,16
2709,1240,791,16465,-329,-151,21
2710,539,790,16315,-123,-159,56
2711,210,1746,16125,-4,-112,63
2712,817,1524,16180,-237,-161,-5
2713,1198,650,16445,-350,-168,29
2714,456,895,16383,-108,-97,100
2715,263,1743,16086,5,-109,38
2716,972,1472,16249,-213,-154,-6
2717,1104,640,16450,-326,-148,26
2718,486,982,16298,-92,-120,84
2719,345,1858,16100,-38,-122,57
2720,1056,1439,16218,-254,-157,22
2721,1070,547,16490,-296,-168,31
2722,331,1073,16217,-41,-111,56
2723,479,1843,16073,-21,-116,40
2724,1143,1297,16318,-285,-165,28
2725,1038,620,16475,-284,-166,42
2726,248,1098,16225,-45,-123,66
2727,406,1900,16070,-61,-138,55
2728,1172,1259,16339,-320,-180,-1
2729,960,562,16459,-285,-164,18
2730,259,1231,16258,-8,-101,70
2731,422,1831,16029,-49,-114,45
2732,1199,1197,16321,-295,-172,6
2733,1029,532,16518,-262,-156,37
2734,277,1394,16191,9,-113,60
2735,490,1754,16117,-110,-109,24
2736,1108,1092,16345,-292,-149,10
2737,874,557,16489,-240,-118,32
2738,264,1413,16244,14,-93,63
2739,598,1873,16068,-101,-139,14
2740,1171,938,16404,-369,-162,8
2741,739,580,16458,-212,-163,33
2742,257,1387,16177,10,-100,46
2743,741,1837,16132,-100,-116,27
2744,1207,871,16409,-330,-161,6
2745,661,655,16443,-193,-116,60
2746,169,1543,16122,6,-111,51
2747,817,1697,16140,-144,-153,8
2748,1245,893,16402,-328,-143,22
2749,639,703,16372,-186,-116,48
2750,133,1640,16137,6,-121,35
2751,779,1652,16230,-175,-157,17
2752,1300,821,16488,-319,-163,19
2753,604,764,16340,-148,-136,61
2754,226,1696,16127,18,-142,32
2755,817,1613,16148,-176,-171,-13
2756,1232,725,16468,-330,-162,5
2757,622,805,16432,-125,-109,63
2758,255,1740,16056,19,-116,51
2759,862,1588,16178,-204,-161,29
2760,1106,665,16452,-335,-168,30
2761,481,904,16312,-90,-113,82
2762,326,1723,16140,-9,-126,57
2763,960,1554,16176,-224,-182,3
2764,1102,638,16456,-326,-161,14
2765,366,950,16304,-72,-121,51
2766,391,1809,16077,-14,-114,44
2767,1126,1442,16292,-273,-172,7
2768,1107,617,16427,-292,-193,7
2769,318,1048,16274,-45,-107,75
2770,297,1919,16066,-35,-121,33
2771,1155,1348,16290,-291,-169,-10
2772,1062,528,16502,-298,-144,32
2773,332,1132,16219,-53,-101,62
2774,366,1850,16077,-46,-117,42
2775,1102,1275,16333,-296,-183,-8
2776,1039,537,16504,-272,-138,38
2777,302,1201,16271,-27,-127,67
2778,518,1865,16080,-77,-109,43
2779,1077,1181,16302,-320,-188,17
2780,902,515,16418,-265,-161,27
2781,306,1250,16308,2,-97,55
2782,563,1881,16073,-77,-121,14
2783,1177,1060,16311,-331,-141,4
2784,774,610,16407,-233,-155,47
2785,233,1329,16205,-2,-105,70
2786,678,1831,16156,-74,-104,12
2787,1238,990,16324,-321,-155,10
2788,749,664,16425,-190,-155,36
2789,128,1363,16201,-13,-83,62
2790,724,1787,16100,-120,-118,20
2791,1266,964,16436,-348,-187,9
2792,745,632,16420,-185,-149,49
2793,135,1585,16140,24,-105,59
2794,673,1686,16161,-145,-150,32
2795,1287,857,16396,-359,-168,23
2796,631,732,16391,-175,-130,34
2797,204,1663,16072,41,-107,49
2798,756,1663,16158,-173,-145,14
2799,1184,775,16472,-359,-182,28
2800,708,755,16414,-134,-130,71
2801,255,1621,16114,24,-117,36
2802,859,1683,16085,-190,-157,-10
2803,1111,696,16439,-351,-171,19
2804,525,829,16320,-127,-125,54
2805,349,1675,16208,-7,-127,36
2806,959,1624,16171,-218,-164,-10
2807,1177,619,16489,-339,-174,13
2808,336,928,16265,-100,-120,87
2809,280,1808,16057,-5,-102,54
2810,1084,1476,16265,-249,-162,-6
2811,1127,656,16431,-304,-186,6
2812,342,954,16358,-73,-121,59
2813,260,1829,16030,-30,-143,39
2814,1070,1394,16238,-268,-198,10
2815,1089,606,16550,-300,-171,28
2816,334,1070,16263,-52,-129,84
2817,338,1778,16118,-43,-116,50
2818,1039,1293,16307,-262,-165,-1
2819,1095,548,16451,-262,-149,9
2820,303,1211,16250,-33,-118,53
2821,413,1852,16019,-76,-123,47
2822,1105,1129,16331,-307,-170,12
2823,899,584,16444,-254,-147,6
2824,336,1221,16210,-27,-117,51
2825,533,1880,16151,-98,-117,25
2826,1130,1125,16369,-321,-163,-3
2827,827,632,16411,-236,-164,32
2828,215,1264,16226,-34,-111,47
2829,659,1845,16158,-79,-107,36
2830,1239,1011,16368,-327,-173,29
2831,813,613,16460,-237,-163,59
2832,113,1417,16169,2,-99,59
2833,596,1759,16077,-110,-142,29
2834,1282,961,16406,-310,-172,1
2835,783,596,16434,-188,-148,38
2836,205,1580,16135,15,-135,46
2837,652,1721,16107,-152,-141,20
2838,1255,844,16382,-347,-167,16
2839,709,647,16491,-173,-142,55
2840,167,1647,16087,26,-129,47
2841,729,1722,16169,-175,-166,2
2842,1153,757,16420,-340,-169,0
2843,646,722,16389,-153,-141,59
2844,261,1593,16182,30,-119,40
2845,847,1773,16107,-177,-151,8
2846,1156,682,16475,-363,-182,12
2847,489,817,16352,-129,-132,59
2848,260,1666,16138,3,-96,39
2849,996,1636,16172,-210,-149,-1
2850,1231,664,16433,-336,-190,46
2851,404,808,16379,-90,-124,78
2852,223,1802,16034,13,-102,42
2853,1115,1458,16219,-254,-174,2
2854,1186,620,16530,-323,-189,16
2855,416,909,16340,-88,-116,78
2856,240,1871,16041,15,-120,40
2857,1026,1418,16255,-267,-163,-2
2858,1138,586,16545,-310,-163,30
2859,312,1048,16259,-64,-114,46
2860,385,1832,16080,-27,-161,29
2861,992,1300,16254,-276,-154,1
2862,1033,524,16445,-296,-161,25
2863,370,1169,16281,-56,-124,89
2864,428,1858,16057,-71,-114,20
2865,1135,1209,16367,-296,-154,6
2866,948,585,16426,-282,-152,23
2867,289,1179,16227,-29,-118,49
2868,524,1841,16152,-70,-135,31
2869,1170,1161,16257,-311,-166,15
2870,856,546,16480,-247,-139,19
2871,202,1298,16238,-13,-113,35
2872,643,1845,16102,-62,-128,22
2873,1238,1050,16389,-336,-189,12
2874,854,649,16406,-211,-182,40
2875,153,1435,16200,0,-103,70
2876,615,1764,16085,-126,-129,18
2877,1336,989,16361,-343,-173,-4
2878,711,597,16405,-208,-160,42
2879,141,1552,16132,21,-119,48
2880,602,1682,16082,-148,-141,11
2881,1177,825,16448,-333,-159,14
2882,742,702,16447,-159,-146,50
2883,237,1609,16069,30,-99,36
2884,796,1756,16094,-179,-131,1
2885,1136,716,16414,-359,-173,7
2886,623,734,16372,-142,-120,33
2887,288,1574,16220,10,-92,51
2888,830,1716,16129,-178,-168,-7
2889,1194,720,16427,-346,-161,25
2890,471,805,16355,-128,-131,66
2891,307,1625,16138,19,-107,34
2892,1019,1627,16232,-209,-166,-14
2893,1169,738,16394,-353,-160,4
2894,430,852,16338,-107,-124,64
2895,197,1787,16083,19,-115,53
2896,1047,1472,16241,-237,-163,11
2897,1163,637,16493,-316,-189,23
2898,393,932,16303,-79,-124,70
2899,280,1822,16068,-15,-123,44
2900,1003,1387,16288,-274,-169,3
2901,1143,590,16504,-330,-183,2
2902,344,1060,16276,-86,-133,73
2903,392,1821,16119,-38,-147,54
2904,1015,1341,16279,-291,-176,-22
2905,989,506,16453,-306,-165,25
2906,359,1163,16252,-29,-104,73
2907,467,1884,16016,-44,-100,12
2908,1135,1229,16325,-314,-152,-9
2909,882,532,16448,-258,-151,21
2910,255,1221,16234,0,-123,52
2911,593,1888,16118,-56,-139,18
2912,1173,1109,16292,-327,-176,13
2913,888,551,16470,-242,-153,35
2914,198,1320,16215,-2,-111,67
2915,610,1831,16085,-103,-135,41
2916,1267,1023,16400,-354,-162,13
2917,843,572,16445,-233,-136,52
2918,169,1452,16200,22,-123,78
2919,568,1792,16076,-119,-131,10
2920,1272,968,16380,-350,-168,11
2921,740,614,16470,-184,-149,55
2922,191,1571,16063,9,-122,41
2923,673,1731,16122,-153,-136,16
2924,1174,810,16459,-331,-163,7
2925,733,697,16383,-183,-140,33
2926,226,1564,16156,-14,-103,51
2927,793,1723,16082,-163,-149,5
2928,1137,720,16428,-352,-173,5
2929,537,817,16353,-146,-130,44
2930,279,1594,16167,35,-130,41
2931,887,1650,16189,-169,-157,-6
2932,1193,733,16418,-342,-194,17
2933,473,855,16311,-117,-145,52
2934,257,1679,16089,-9,-110,59
2935,1065,1539,16242,-226,-139,6
2936,1184,692,16452,-330,-146,21
2937,442,897,16363,-88,-100,64
2938,170,1844,16044,-2,-101,47
2939,1001,1381,16232,-256,-140,-2
2940,1202,626,16545,-293,-163,13
2941,423,922,16311,-78,-131,74
2942,313,1848,16081,-4,-117,55
2943,1004,1394,16257,-249,-169,-3
2944,1126,576,16484,-315,-172,25
2945,363,1084,16362,-50,-119,77
2946,399,1841,16048,-30,-112,35
2947,1058,1321,16287,-266,-178,4
2948,926,529,16464,-299,-182,18
2949,352,1133,16245,-32,-130,63
2950,464,1831,16153,-51,-107,48
2951,1133,1276,16243,-303,-160,-3
2952,882,542,16460,-305,-144,20
2953,224,1183,16207,-34,-103,48
2954,576,1892,16075,-51,-123,26
2955,1181,1169,16349,-313,-199,-2
2956,893,592,16434,-237,-179,43
2957,195,1311,16233,17,-118,71
2958,552,1804,16101,-88,-117,45
2959,1288,1075,16384,-335,-152,1
2960,810,586,16473,-248,-147,45
2961,210,1410,16186,-11,-114,72
2962,517,1770,16071,-91,-115,39
2963,1209,983,16386,-327,-174,25
2964,825,609,16517,-211,-170,50
2965,168,1507,16092,11,-109,61
2966,689,1746,16125,-153,-149,32
2967,1174,838,16394,-333,-179,28
2968,711,651,16397,-160,-149,54
2969,237,1555,16187,25,-112,57
2970,803,1750,16101,-145,-160,7
2971,1207,754,16470,-336,-173,24
2972,527,775,16312,-127,-145,57
2973,267,1571,16108,13,-128,39
2974,907,1700,16221,-168,-170,-2
2975,1191,770,16413,-311,-174,4
2976,523,829,16320,-134,-134,49
2977,206,1663,16076,-2,-100,52
2978,1008,1568,16182,-208,-142,6
2979,1222,795,16460,-322,-163,17
2980,506,860,16332,-134,-99,63
2981,204,1754,16064,9,-106,46
2982,920,1479,16232,-233,-171,-25
2983,1224,664,16500,-337,-186,17
2984,407,908,16275,-96,-128,51
2985,300,1841,16048,4,-136,27
2986,945,1410,16224,-251,-162,3
2987,1148,575,16486,-323,-157,12
2988,439,1059,16334,-55,-112,50
2989,351,1865,16046,-30,-121,42
2990,1037,1350,16282,-275,-198,-9
2991,936,563,16470,-296,-163,25
2992,337,1096,16221,-46,-93,73
2993,495,1841,16142,-14,-127,36
2994,1135,1320,16295,-287,-177,-10
2995,964,592,16469,-283,-178,30
2996,240,1187,16213,-8,-115,49
2997,525,1823,16097,-21,-95,39
2998,1222,1240,16357,-312,-174,6
2999,960,599,16422,-249,-150,49
3000,218,1270,16197,9,-130,71
3001,484,1801,16079,-62,-114,42
3002,1259,1162,16321,-307,-160,5
3003,856,564,16447,-245,-169,25
