sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
762,619,1160,16318,-159,-104,29
763,602,1171,16277,-150,-117,32
764,596,1181,16287,-175,-115,29
765,612,1209,16300,-188,-115,34
766,615,1188,16300,-168,-124,33
767,592,1183,16281,-152,-113,29
768,567,1189,16295,-139,-134,12
769,611,1187,16288,-146,-121,24
770,594,1214,16265,-158,-117,28
771,579,1179,16290,-155,-107,32
772,607,1168,16278,-162,-125,39
773,635,1178,16287,-166,-128,43
774,601,1202,16267,-193,-113,41
775,615,1177,16341,-178,-110,43
776,593,1187,16290,-145,-113,34
777,577,1180,16297,-160,-120,20
778,598,1159,16291,-154,-116,23
779,598,1188,16255,-164,-113,27
780,601,1165,16291,-172,-118,32
781,603,1192,16265,-157,-101,28
782,617,1170,16292,-140,-94,27
783,586,1169,16328,-172,-122,30
784,571,1187,16316,-168,-115,45
785,626,1186,16315,-147,-116,30
786,617,1185,16295,-162,-105,14
787,594,1197,16329,-167,-112,29
788,637,1184,16306,-147,-103,26
789,633,1178,16288,-148,-121,47
790,623,1211,16305,-149,-139,33
791,623,1195,16294,-161,-124,37
792,594,1188,16297,-150,-111,16
793,575,1169,16321,-159,-120,40
794,588,1183,16292,-138,-131,40
795,600,1199,16315,-153,-132,32
796,613,1188,16315,-155,-113,20
797,635,1181,16302,-177,-120,28
798,583,1188,16289,-170,-111,29
799,591,1174,16288,-160,-116,47
800,634,1186,16281,-147,-117,36
801,615,1173,16302,-167,-135,27
802,557,1187,16308,-166,-130,28
803,573,1164,16285,-157,-119,33
804,621,1162,16273,-153,-106,28
805,621,1188,16303,-171,-113,29
806,610,1184,16290,-164,-106,24
807,593,1170,16304,-145,-128,14
808,612,1189,16307,-172,-123,23
809,604,1185,16331,-177,-117,29
810,613,1194,16317,-184,-109,52
811,608,1207,16300,-184,-127,37
812,620,1181,16308,-152,-115,36
813,608,1190,16271,-155,-124,30
814,597,1195,16291,-162,-121,27
815,607,1205,16311,-147,-109,19
816,626,1217,16244,-146,-114,26
817,614,1220,16246,-168,-111,22
818,562,1184,16315,-194,-113,14
819,609,1120,16331,-166,-120,14
820,636,1174,16282,-143,-106,15
821,593,1306,16253,-161,-103,18
822,581,1014,16360,-203,-141,1
823,602,974,16326,-142,-138,15
824,600,1343,16233,-99,-107,41
825,623,1332,16259,-176,-110,46
826,632,1049,16386,-212,-142,14
827,603,1197,16275,-136,-125,14
828,604,1498,16218,-116,-107,31
829,589,1270,16280,-189,-136,13
830,621,1019,16373,-200,-150,24
831,604,1146,16286,-154,-114,46
832,618,1180,16279,-160,-107,33
833,703,1044,16329,-181,-125,38
834,640,1068,16339,-183,-135,43
835,595,1171,16291,-141,-104,52
836,548,1250,16266,-123,-145,30
837,477,1267,16278,-143,-148,34
838,438,1280,16274,-179,-109,20
839,497,1193,16302,-206,-106,5
840,611,1162,16337,-196,-118,29
841,628,1194,16303,-166,-113,44
842,637,1119,16283,-190,-118,23
843,689,1049,16346,-171,-137,19
844,679,1153,16333,-156,-121,21
845,673,1235,16279,-148,-117,40
846,678,1218,16285,-163,-105,45
847,651,1164,16326,-142,-115,51
848,610,1256,16260,-141,-114,48
849,541,1288,16266,-183,-111,55
850,509,1179,16319,-186,-115,37
851,457,1135,16302,-182,-131,32
852,485,1214,16242,-151,-98,21
853,544,1201,16267,-160,-121,23
854,660,1139,16291,-152,-136,19
855,729,1146,16331,-170,-141,13
856,789,1180,16336,-170,-116,37
857,766,1175,16268,-174,-138,31
858,651,1136,16277,-154,-117,47
859,490,1118,16309,-138,-124,39
860,445,1153,16307,-149,-114,60
861,432,1187,16268,-157,-115,28
862,470,1175,16274,-167,-125,12
863,564,1213,16301,-157,-111,21
864,664,1269,16275,-165,-108,33
865,744,1186,16303,-191,-113,31
866,791,1201,16324,-183,-114,50
867,743,1186,16288,-163,-121,31
868,655,1172,16311,-157,-127,23
869,582,1142,16304,-165,-126,46
870,496,1128,16340,-159,-118,45
871,487,1200,16263,-157,-122,42
872,422,1197,16325,-180,-105,36
873,535,1103,16347,-200,-127,12
874,667,1303,16296,-134,-120,4
875,648,1304,16251,-175,-116,59
876,756,1118,16305,-214,-138,43
877,676,1076,16306,-176,-112,32
878,579,1284,16230,-136,-124,48
879,521,1214,16279,-180,-125,24
880,563,974,16358,-193,-122,19
881,514,1074,16349,-144,-120,34
882,554,1443,16186,-126,-126,37
883,603,1236,16300,-205,-141,23
884,626,967,16398,-216,-118,20
885,684,1228,16264,-139,-104,57
886,653,1418,16233,-150,-111,29
887,614,1057,16291,-220,-120,26
888,614,1046,16327,-144,-115,46
889,582,1173,16274,-135,-117,36
890,639,1229,16286,-160,-136,29
891,702,1061,16281,-186,-132,38
892,606,1016,16441,-156,-115,37
893,570,987,16295,-165,-105,48
894,543,1590,16192,-50,-137,38
895,394,1306,16241,-204,-110,20
896,367,1070,16374,-184,-141,-1
897,447,1219,16274,-134,-110,4
898,594,1388,16215,-172,-123,-5
899,813,1105,16367,-262,-147,15
900,969,874,16345,-209,-131,45
901,839,1095,16343,-142,-130,59
902,856,1082,16244,-143,-158,49
903,457,1099,16360,-119,-118,57
904,381,1255,16278,-156,-124,55
905,348,1274,16282,-121,-125,45
906,438,1203,16251,-180,-88,39
907,598,1206,16219,-169,-117,10
908,673,1193,16295,-205,-116,15
909,713,1012,16334,-162,-151,37
910,606,1300,16270,-127,-136,24
911,503,1123,16200,-201,-109,18
912,402,1017,16333,-160,-99,29
913,522,1027,16352,-144,-117,34
914,658,1440,16232,-78,-121,51
915,758,1656,16203,-163,-78,24
916,796,1036,16348,-284,-128,-1
917,724,780,16491,-184,-150,15
918,661,1353,16255,-75,-122,60
919,540,1603,16199,-139,-94,58
920,484,850,16365,-270,-98,25
921,495,779,16437,-151,-112,25
922,534,1299,16286,-77,-120,60
923,577,1589,16177,-121,-140,50
924,537,1136,16335,-227,-154,33
925,564,984,16380,-164,-136,36
926,586,1332,16275,-96,-105,33
927,599,1388,16243,-191,-136,24
928,626,1033,16374,-251,-141,9
929,680,830,16414,-199,-113,12
930,744,1106,16305,-141,-116,24
931,778,1255,16289,-142,-101,35
932,769,1117,16334,-173,-90,19
933,703,1165,16313,-127,-101,53
934,563,1421,16260,-111,-115,66
935,437,1419,16217,-141,-102,42
936,343,1205,16261,-182,-128,31
937,340,1112,16292,-187,-123,12
938,436,1126,16306,-169,-126,8
939,625,1070,16311,-194,-125,3
940,752,970,16345,-199,-142,19
941,878,1026,16345,-163,-134,22
942,887,1177,16322,-130,-110,53
943,804,1311,16279,-152,-108,62
944,625,1346,16262,-151,-90,38
945,418,1335,16283,-165,-109,43
946,353,1260,16266,-161,-132,43
947,313,1209,16296,-184,-137,51
948,409,1118,16260,-193,-110,9
949,577,1134,16300,-191,-112,-10
950,762,1072,16296,-182,-117,15
951,899,1052,16330,-180,-91,27
952,954,1150,16304,-159,-119,49
953,866,1225,16306,-124,-118,34
954,648,1271,16311,-132,-99,50
955,448,1228,16300,-157,-117,59
956,320,1231,16262,-160,-122,53
957,201,1241,16261,-167,-118,50
958,235,1203,16239,-175,-121,22
959,392,1161,16241,-176,-136,-8
960,650,1163,16284,-185,-106,-1
961,898,1139,16330,-213,-139,5
962,1029,1146,16350,-180,-115,22
963,1027,1148,16315,-144,-116,25
964,877,1208,16355,-153,-116,74
965,616,1200,16303,-160,-124,74
966,335,1132,16269,-146,-141,63
967,140,1137,16256,-147,-120,49
968,125,1260,16254,-139,-121,31
969,299,1291,16245,-177,-141,2
970,542,1210,16259,-239,-128,-14
971,803,1171,16282,-192,-147,-10
972,984,1146,16310,-177,-135,3
973,963,1114,16304,-178,-118,30
974,836,1142,16310,-156,-143,42
975,637,1035,16310,-160,-114,48
976,476,1123,16288,-133,-137,36
977,357,1196,16246,-121,-131,60
978,327,1323,16236,-124,-138,39
979,393,1185,16274,-154,-115,27
980,545,1308,16303,-142,-109,11
981,703,1408,16257,-164,-114,31
982,790,1287,16292,-208,-118,18
983,795,1101,16311,-201,-148,29
984,761,1042,16338,-165,-113,30
985,636,1084,16293,-175,-136,41
986,514,1012,16308,-187,-134,48
987,403,1040,16308,-160,-95,46
988,405,1227,16302,-103,-85,55
989,439,1336,16267,-136,-118,31
990,531,1253,16286,-194,-135,22
991,670,1230,16291,-180,-110,2
992,771,1191,16286,-181,-109,13
993,752,1104,16341,-177,-125,58
994,762,1002,16359,-183,-131,27
995,620,977,16365,-175,-110,43
996,531,1210,16268,-127,-127,45
997,505,1314,16286,-124,-120,36
998,497,1246,16265,-152,-135,15
999,591,1314,16306,-135,-133,28
1000,624,1351,16275,-170,-89,37
1001,621,1253,16271,-189,-120,37
1002,510,1130,16341,-155,-139,35
1003,472,1184,16242,-143,-126,11
1004,407,1260,16229,-200,-93,39
1005,516,1022,16302,-231,-133,5
1006,726,732,16409,-215,-135,6
1007,1000,1186,16343,-135,-133,30
1008,1070,1225,16258,-167,-79,81
1009,1049,1136,16341,-171,-113,63
1010,765,990,16352,-156,-144,75
1011,290,1283,16274,-73,-133,83
1012,-21,1362,16164,-108,-110,75
1013,-120,1392,16217,-140,-139,26
1014,-18,1269,16225,-187,-146,-3
1015,305,1353,16246,-189,-140,-23
1016,681,1202,16285,-241,-140,-44
1017,1051,1009,16388,-219,-102,-27
1018,1218,1068,16365,-170,-102,29
1019,1224,1207,16302,-128,-123,45
1020,924,1256,16268,-152,-131,76
1021,648,1170,16321,-155,-138,78
1022,376,1114,16315,-147,-107,60
1023,285,1214,16247,-147,-122,58
1024,314,1189,16250,-184,-99,34
1025,395,1102,16306,-189,-122,35
1026,573,1000,16368,-178,-115,32
1027,675,999,16359,-150,-130,11
1028,670,1104,16360,-150,-123,8
1029,620,1206,16264,-147,-112,12
1030,545,1174,16301,-153,-114,14
1031,584,1177,16337,-139,-125,23
1032,621,1294,16300,-135,-112,29
1033,669,1306,16287,-152,-108,27
1034,704,1239,16294,-170,-127,26
1035,642,1250,16294,-161,-120,27
1036,517,1323,16284,-165,-113,51
1037,446,1276,16288,-168,-121,40
1038,426,1213,16289,-178,-122,15
1039,567,1173,16285,-215,-118,17
1040,740,1157,16283,-203,-115,40
1041,868,1061,16360,-193,-118,27
1042,904,1014,16335,-167,-120,44
1043,746,1103,16291,-118,-106,53
1044,541,1142,16264,-139,-103,50
1045,321,1086,16300,-144,-129,36
1046,204,1132,16286,-130,-136,38
1047,221,1303,16257,-148,-112,38
1048,360,1335,16268,-157,-125,2
1049,615,1204,16303,-207,-129,-24
1050,807,1107,16339,-204,-121,23
1051,934,1130,16337,-161,-129,0
1052,1019,1100,16346,-157,-110,26
1053,959,1088,16353,-152,-96,59
1054,811,1311,16289,-111,-103,80
1055,534,1434,16239,-115,-124,67
1056,314,1310,16270,-167,-117,48
1057,235,1185,16271,-204,-134,52
1058,232,1261,16237,-180,-112,51
1059,368,1163,16221,-200,-122,19
1060,588,1005,16334,-228,-139,0
1061,785,843,16354,-217,-116,13
1062,843,956,16324,-154,-128,35
1063,792,1113,16300,-148,-104,38
1064,689,1116,16306,-146,-115,63
1065,514,1126,16276,-129,-120,56
1066,440,1385,16185,-110,-108,43
1067,396,1376,16219,-156,-127,43
1068,467,1199,16314,-198,-134,16
1069,649,1234,16330,-151,-127,4
1070,765,1316,16260,-182,-117,16
1071,833,1276,16289,-194,-127,21
1072,844,992,16366,-206,-130,62
1073,810,1086,16340,-150,-129,61
1074,708,1295,16242,-136,-108,64
1075,514,1264,16286,-133,-108,64
1076,381,1157,16315,-159,-109,54
1077,266,1232,16326,-116,-130,35
1078,241,1299,16258,-141,-130,17
1079,311,1147,16291,-191,-136,16
1080,535,1038,16341,-202,-125,19
1081,725,1062,16320,-198,-123,15
1082,829,1119,16324,-159,-128,17
1083,872,1100,16320,-171,-113,3
1084,807,1080,16345,-157,-108,27
1085,738,1158,16320,-139,-102,55
1086,673,1207,16295,-145,-114,55
1087,665,1166,16329,-152,-123,56
1088,619,1197,16333,-144,-94,45
1089,511,1296,16256,-114,-103,45
1090,428,1368,16262,-131,-122,43
1091,371,1273,16270,-158,-111,24
1092,374,1239,16304,-153,-93,11
1093,425,1217,16300,-189,-133,18
1094,611,1152,16282,-236,-138,24
1095,769,1090,16310,-202,-135,10
1096,861,1015,16367,-198,-123,13
1097,870,1049,16360,-139,-112,29
1098,777,1149,16325,-121,-143,41
1099,604,1172,16338,-128,-128,59
1100,459,1206,16299,-118,-121,59
1101,406,1320,16262,-125,-135,40
1102,401,1284,16248,-157,-113,31
1103,463,1216,16281,-200,-125,7
1104,597,1196,16314,-202,-103,3
1105,645,1257,16276,-200,-115,28
1106,766,1025,16324,-229,-141,28
1107,809,749,16401,-193,-117,36
1108,811,1170,16318,-82,-124,59
1109,721,1525,16202,-81,-96,78
1110,552,1390,16286,-149,-128,48
1111,315,1275,16308,-167,-151,42
1112,184,1400,16243,-161,-124,27
1113,285,1253,16234,-208,-125,8
1114,520,1092,16284,-229,-134,-11
1115,793,942,16388,-244,-124,7
1116,1024,939,16442,-212,-113,16
1117,1078,999,16337,-134,-100,24
1118,953,1197,16316,-90,-113,43
1119,683,1160,16287,-150,-120,61
1120,466,1172,16290,-159,-115,54
1121,330,1253,16299,-104,-121,51
1122,193,1461,16192,-117,-129,35
1123,176,1348,16262,-173,-114,12
1124,323,1175,16288,-206,-122,3
1125,479,1171,16314,-205,-142,-9
1126,695,1202,16300,-173,-138,-9
1127,935,1051,16293,-171,-124,9
1128,1028,1062,16334,-167,-106,16
1129,976,1253,16348,-133,-111,52
1130,818,1270,16256,-156,-137,78
1131,548,1125,16314,-160,-133,52
1132,331,1111,16286,-153,-131,64
1133,314,1244,16287,-138,-130,46
1134,383,1159,16312,-175,-128,46
1135,521,1100,16340,-168,-146,26
1136,630,1193,16302,-156,-128,30
1137,563,1250,16298,-118,-136,25
1138,436,1259,16301,-129,-126,16
1139,386,1258,16247,-160,-121,1
1140,469,1144,16310,-232,-115,-10
1141,715,1111,16291,-260,-101,14
1142,1150,915,16339,-230,-157,7
1143,1136,609,16518,-185,-94,46
1144,1172,1245,16286,-16,-107,68
1145,752,1596,16161,-13,-106,95
1146,292,1320,16318,-134,-117,77
1147,-28,1288,16292,-85,-132,58
1148,-233,1855,16092,-73,-123,64
1149,-127,1716,16095,-231,-141,2
1150,222,1220,16309,-309,-151,-44
1151,592,845,16352,-288,-130,-39
1152,933,992,16371,-225,-133,-37
1153,1179,812,16416,-233,-139,-10
1154,1289,722,16467,-179,-112,29
1155,1199,1057,16344,-100,-102,69
1156,950,1336,16249,-85,-91,90
1157,619,1274,16254,-121,-113,99
1158,320,1289,16272,-107,-110,66
1159,86,1401,16233,-111,-100,70
1160,36,1301,16246,-192,-150,35
1161,138,1038,16286,-232,-137,-17
1162,403,916,16340,-225,-133,-7
1163,706,1012,16344,-168,-122,-15
1164,916,1074,16315,-173,-132,-6
1165,988,1134,16336,-166,-117,23
1166,983,1297,16325,-117,-104,31
1167,910,1428,16268,-109,-83,48
1168,650,1427,16261,-134,-110,65
1169,437,1344,16269,-123,-128,79
1170,265,1292,16258,-140,-124,62
1171,135,1301,16249,-155,-135,41
1172,156,1256,16238,-189,-140,16
1173,340,1081,16281,-227,-133,-18
1174,618,1007,16313,-195,-125,-8
1175,928,961,16351,-195,-139,17
1176,1137,961,16373,-196,-141,23
1177,1169,1084,16357,-144,-132,53
1178,941,1186,16314,-110,-128,58
1179,604,1141,16313,-126,-129,68
1180,245,1086,16308,-137,-108,64
1181,33,1227,16262,-105,-114,58
1182,19,1268,16200,-125,-127,44
1183,242,1229,16302,-170,-111,14
1184,577,1219,16269,-190,-127,-16
1185,854,1288,16268,-212,-118,16
1186,988,1284,16300,-171,-128,9
1187,1047,1173,16337,-159,-124,16
1188,934,1137,16318,-163,-95,37
1189,750,1135,16308,-157,-112,57
1190,582,1176,16323,-149,-110,65
1191,450,1201,16255,-158,-122,58
1192,365,1215,16255,-142,-115,50
1193,353,1193,16267,-171,-128,40
1194,457,1200,16288,-194,-133,19
1195,535,1196,16308,-162,-118,21
1196,643,1153,16323,-175,-108,19
1197,623,1083,16316,-163,-131,19
1198,605,1049,16318,-157,-134,29
1199,505,1059,16357,-151,-139,20
1200,434,1085,16289,-132,-128,11
1201,465,1145,16290,-129,-126,11
1202,597,1219,16308,-117,-141,11
1203,755,1351,16268,-138,-132,40
1204,832,1440,16266,-161,-132,34
1205,892,1450,16258,-176,-116,11
1206,839,1214,16334,-213,-115,5
1207,708,1043,16354,-186,-127,37
1208,604,1101,16294,-185,-122,54
1209,455,1107,16288,-156,-113,65
1210,322,1009,16309,-173,-133,61
1211,318,1060,16310,-160,-130,35
1212,352,1274,16279,-143,-114,30
1213,516,1338,16286,-173,-128,-5
1214,763,1234,16310,-176,-124,9
1215,857,1160,16305,-185,-117,5
1216,889,1170,16326,-155,-116,8
1217,795,1150,16336,-187,-117,43
1218,598,1074,16340,-165,-100,51
1219,413,1007,16313,-130,-132,35
1220,366,1070,16286,-164,-123,33
1221,456,1266,16266,-143,-126,17
1222,577,1275,16277,-182,-122,25
1223,810,1131,16267,-217,-115,38
1224,895,1225,16333,-132,-108,53
1225,837,1323,16286,-152,-114,70
1226,625,1253,16290,-178,-138,61
1227,393,1053,16361,-166,-136,43
1228,214,1101,16285,-122,-112,37
1229,173,1274,16216,-133,-104,36
1230,364,1182,16279,-197,-148,24
1231,566,1132,16337,-194,-130,12
1232,765,1106,16292,-184,-118,2
1233,933,1159,16353,-167,-127,25
1234,953,1083,16292,-167,-112,34
1235,848,1186,16326,-153,-119,42
1236,681,1160,16329,-141,-131,61
1237,482,1181,16289,-133,-116,48
1238,378,1260,16240,-152,-111,42
1239,381,1364,16223,-160,-97,37
1240,486,1281,16284,-160,-123,13
1241,597,1251,16282,-177,-132,-1
1242,741,1268,16304,-182,-119,26
1243,783,1133,16284,-191,-105,47
1244,770,1055,16312,-186,-95,37
1245,696,1066,16326,-158,-132,64
1246,491,1142,16277,-164,-114,53
1247,449,1060,16315,-150,-145,36
1248,433,1072,16304,-154,-123,35
1249,435,1361,16262,-90,-118,33
1250,543,1261,16234,-184,-120,34
1251,611,1195,16353,-181,-121,9
1252,675,1201,16257,-160,-115,13
1253,646,1413,16298,-122,-122,6
1254,597,1075,16326,-204,-117,3
1255,625,953,16327,-163,-138,-8
1256,708,1076,16306,-138,-143,43
1257,742,1188,16289,-158,-123,61
1258,711,1137,16307,-189,-92,41
1259,643,1213,16300,-128,-114,53
1260,525,1362,16239,-94,-116,66
1261,419,1395,16201,-140,-116,50
1262,363,1319,16246,-191,-143,30
1263,412,1213,16333,-200,-131,12
1264,553,1192,16326,-189,-107,18
1265,731,1041,16286,-233,-132,14
1266,857,947,16376,-199,-124,10
1267,930,923,16346,-161,-140,16
1268,894,1003,16363,-170,-125,38
1269,741,1120,16307,-116,-101,55
1270,553,1242,16284,-122,-97,48
1271,383,1318,16235,-141,-101,58
1272,268,1370,16240,-133,-119,38
1273,295,1327,16261,-157,-123,27
1274,375,1280,16246,-183,-129,5
1275,573,1230,16322,-188,-129,-6
1276,739,1135,16329,-192,-122,3
1277,815,1122,16339,-169,-96,29
1278,856,1134,16334,-169,-126,45
1279,806,1180,16343,-144,-138,22
1280,679,1246,16305,-126,-140,38
1281,566,1292,16273,-141,-141,39
1282,486,1199,16293,-173,-159,32
1283,463,1110,16281,-194,-119,19
1284,487,1127,16287,-171,-125,35
1285,534,1151,16313,-145,-114,42
1286,570,1130,16307,-172,-119,37
1287,594,1132,16312,-176,-140,33
1288,626,1131,16309,-155,-123,15
1289,620,1187,16267,-167,-90,9
1290,721,1170,16291,-180,-100,18
1291,829,1068,16346,-154,-115,-7
1292,841,1092,16314,-143,-115,24
1293,735,1225,16290,-120,-123,51
1294,570,1288,16263,-133,-126,54
1295,405,1267,16297,-140,-130,55
1296,303,1317,16315,-153,-115,39
1297,266,1387,16255,-128,-118,28
1298,357,1336,16251,-188,-91,5
1299,524,1249,16294,-238,-118,-36
1300,763,1069,16363,-235,-125,1
1301,939,1019,16344,-203,-124,18
1302,977,981,16359,-166,-127,31
1303,861,1014,16343,-151,-115,68
1304,654,1019,16338,-128,-111,75
1305,389,1140,16293,-113,-116,61
1306,245,1280,16275,-106,-137,57
1307,232,1404,16246,-159,-143,20
1308,364,1326,16268,-186,-141,5
1309,580,1189,16306,-213,-132,-4
1310,796,1100,16304,-196,-131,-10
1311,910,1085,16308,-184,-123,3
1312,986,1070,16297,-176,-139,26
1313,849,1090,16312,-143,-120,44
1314,659,1156,16297,-108,-115,61
1315,446,1249,16288,-120,-132,59
1316,316,1300,16278,-115,-124,44
1317,308,1342,16238,-140,-101,26
1318,430,1318,16290,-182,-117,33
1319,578,1212,16277,-228,-135,4
1320,680,1110,16349,-194,-158,26
1321,729,1103,16367,-180,-130,7
1322,706,1081,16339,-159,-114,10
1323,628,1059,16343,-180,-127,10
1324,582,1078,16344,-147,-118,18
1325,576,1174,16301,-147,-128,27
1326,617,1190,16282,-169,-118,25
1327,673,1188,16308,-161,-129,27
1328,712,1179,16292,-143,-124,29
1329,633,1205,16300,-153,-106,35
1330,562,1219,16298,-169,-104,32
1331,502,1232,16305,-153,-137,40
1332,485,1216,16270,-173,-115,42
1333,519,1232,16278,-184,-100,22
1334,574,1223,16296,-172,-136,10
1335,647,1160,16315,-173,-126,-9
1336,751,1154,16316,-212,-116,46
1337,777,1194,16314,-177,-142,40
1338,711,1195,16319,-138,-133,61
1339,625,1184,16343,-149,-140,63
1340,552,1173,16305,-144,-148,46
1341,484,1165,16241,-153,-115,45
1342,491,1162,16275,-152,-86,32
1343,541,1177,16298,-179,-107,13
1344,646,1133,16235,-161,-108,4
1345,707,1135,16294,-149,-136,11
1346,744,1128,16319,-163,-150,45
1347,676,1166,16304,-133,-116,54
1348,573,1191,16321,-135,-97,34
1349,484,1203,16287,-162,-113,23
1350,441,1225,16304,-177,-107,33
1351,474,1238,16275,-164,-112,12
1352,586,1219,16293,-153,-123,16
1353,677,1166,16299,-180,-103,19
1354,728,1189,16323,-172,-129,25
1355,753,1173,16289,-196,-145,46
1356,716,1156,16342,-182,-127,49
1357,593,1169,16284,-173,-108,37
